,Topik 1,Topik 2,Topik 3,Total Proporsi Kata
rateir,0.6315174897836028,0.13808861470211956,0.23039389551427764,1.0
rater,0.06501116876440222,0.08360495788361856,0.8513838733519792,1.0
ratio,0.849439469247431,0.08795673764500152,0.06260379310756742,1.0
ration,0.09170268910580187,0.7067819483647965,0.20151536252940164,0.9999999999999999
rato,0.07781289081817763,0.3824915634095749,0.5396955457722475,1.0
ratu,0.05020414316916156,0.3490762320811885,0.6007196247496499,1.0
raudlatul,0.5884381966612036,0.18357229875908404,0.22798950457971248,1.0
rawan,0.23242061465474104,0.02806692232057078,0.7395124630246881,0.9999999999999999
rawat,0.0578130316918783,0.8162272790104955,0.12595968929762616,1.0
raya,0.04235223899539469,0.865773511584671,0.09187424941993448,1.0
rayon,0.7602633952635816,0.08888233601613206,0.15085426872028637,1.0
rbf,0.09412898524460919,0.7054707606373691,0.20040025411802168,1.0
rbfn,0.6336687348618789,0.13581730091918867,0.2305139642189324,1.0
rbfnn,0.03802964597583543,0.048906472696846504,0.913063881327318,0.9999999999999999
rc,0.004933126636143324,0.07080128933480699,0.9242655840290498,1.0
rcnn,0.12183281941962038,0.7499386442266193,0.12822853635376028,1.0
rdf,0.014309889629770626,0.018392203169831204,0.9672979072003981,0.9999999999999999
re,0.7602633958608339,0.08888233586951168,0.15085426826965442,1.0
reabil,0.7410154115133506,0.0991809657880248,0.1598036226986247,1.0
read,0.03137987315540722,0.27956364914889126,0.6890564776957016,1.0
reaksi,0.7602633952647007,0.08888233601531431,0.15085426871998486,0.9999999999999999
real,0.4887135258240701,0.34484793435326694,0.16643853982266282,1.0
realeti,0.6336687340027093,0.1358173011210137,0.230513964876277,1.0
realisasi,0.05770753006936654,0.8163365197503,0.1259559501803335,1.0
realisti,0.06501116888974552,0.08360495808718918,0.8513838730230653,1.0
realita,0.057707530015863,0.8163365200747184,0.1259559499094186,1.0
realiti,0.010933524052528046,0.9808731195883015,0.008193356359170442,0.9999999999999999
realityadalah,0.6259063556411458,0.1440129207361571,0.23008072362269713,1.0
realityar,0.7559529460506681,0.09334554462035324,0.15070150932897877,1.0000000000000002
realtim,0.16283433722893326,0.4857982692629517,0.3513673935081151,1.0
recal,0.476694476312277,0.006337034694325147,0.5169684889933979,1.0
recallnya,0.8206074706220965,0.06626071162364411,0.1131318177542594,1.0
receiv,0.06703464145828453,0.0837907473244728,0.8491746112172427,1.0
recoginiton,0.0655286549404719,0.08365247209641848,0.8508188729631095,0.9999999999999999
recognit,0.25207306819244135,0.06217815580936491,0.6857487759981937,1.0
reconstruct,0.6270842625726846,0.13521273635919365,0.23770300106812184,1.0
record,0.45398283550229096,0.051482508255987075,0.494534656241722,1.0
recruit,0.8218332434105985,0.06605531752459162,0.11211143906480983,0.9999999999999999
rectangular,0.0655286549404719,0.08365247209641848,0.8508188729631095,0.9999999999999999
recurr,0.06501116872113417,0.08360495781301436,0.8513838734658513,0.9999999999999998
recurs,0.8969434679519034,0.039768420151672985,0.06328811189642364,1.0
red,0.8582403632026537,0.052557379422149726,0.08920225737519652,1.0
redo,0.0650111689751661,0.08360495822662344,0.8513838727982104,0.9999999999999999
reduct,0.06501116883247848,0.08360495799344263,0.8513838731740789,1.0
reduksi,0.609014305129535,0.14669020445062825,0.24429549041983661,1.0
redund,0.6336687353841304,0.13581730079565907,0.23051396382021055,1.0
refer,0.8122472685514928,0.06664700571649597,0.12110572573201123,1.0
referensi,0.5543740689528599,0.1659412467041775,0.2796846843429626,1.0
refernsi,0.09236845474468311,0.707329551158254,0.20030199409706284,1.0
reflect,0.09405611496424826,0.7055476982509771,0.2003961867847746,1.0
refleksi,0.7561252277016778,0.09316715673820046,0.15070761556012172,0.9999999999999999
reformasi,0.09175393283183894,0.7079783769377839,0.20026769023037708,0.9999999999999999
refrensi,0.6250307383896022,0.13502418834237803,0.2399450732680197,1.0
refresh,0.06502516460839274,0.08393172127972837,0.8510431141118788,1.0
regenerasi,0.6336687337782355,0.13581730117479227,0.23051396504697216,1.0
region,0.9682612955959761,0.011800259697498783,0.019938444706525216,1.0
regionprop,0.6336687347550016,0.1358173009438627,0.23051396430113563,1.0
registrasi,0.024421571367999616,0.6571200037304482,0.3184584249015521,0.9999999999999999
regresi,0.9218566357257113,0.02906181892932592,0.04908154534496268,0.9999999999999999
regu,0.06684298989230517,0.08377315084071833,0.8493838592669765,1.0
regul,0.8079206698448549,0.06589527479528928,0.12618405535985583,1.0
regular,0.8172194943580486,0.06587253898718462,0.11690796665476666,0.9999999999999999
regunya,0.06684298989230517,0.08377315084071833,0.8493838592669765,1.0
rehabilitasi,0.30306955261215074,0.03543185563997799,0.6614985917478713,1.0
rekam,0.9527263125409118,0.017968480268169735,0.029305207190918385,0.9999999999999999
rekaman,0.06501116874380475,0.08360495785055531,0.8513838734056399,1.0
rekammedik,0.09284204145816502,0.7068295350329779,0.2003284235088571,1.0
rekap,0.027426085630381427,0.9129671638266563,0.05960675054296216,0.9999999999999999
rekapan,0.6318754627938029,0.13771065838595986,0.23041387882023717,1.0
rekapitulasi,0.33212643132409,0.6118735995909723,0.05599996908493772,1.0
rekayasa,0.06300489812314605,0.013757220911081933,0.9232378809657721,1.0
rekomendasi,0.6473050721295451,0.10330220794563572,0.2493927199248191,1.0
rekomendasinya,0.6336687354872241,0.1358173007716,0.2305139637411758,1.0
rekomndasi,0.06501116875572101,0.08360495786895614,0.8513838733753228,1.0
rekonstruksi,0.8570895219353825,0.052593281197668214,0.09031719686694925,1.0
rekrutmen,0.8218332423532536,0.06605531778686657,0.11211143985987972,0.9999999999999999
rektor,0.02078056782713735,0.026724000362894993,0.9524954318099677,1.0
rektorat,0.06501116874380475,0.08360495785055531,0.8513838734056399,1.0
rekurs,0.5235197392355415,0.25211410362146297,0.22436615714299543,0.9999999999999999
rel,0.29567700637842137,0.5699334908159359,0.13438950280564269,0.9999999999999999
rela,0.09175393300540721,0.7079783758501682,0.20026769114442464,1.0
relasinya,0.06501116874368879,0.08360495785021542,0.8513838734060958,1.0
relatif,0.42920516536021464,0.5429426900247871,0.027852144614998107,0.9999999999999999
relationship,0.09175393324538045,0.707978374339684,0.20026769241493542,0.9999999999999998
relay,0.6223593120763816,0.14775793936328718,0.22988274856033117,1.0
releas,0.09174863601728159,0.7078547051291105,0.2003966588536079,1.0
relev,0.8570999950023069,0.05252220229666763,0.0903778027010254,0.9999999999999999
relevan,0.4041727040555646,0.20084153544379857,0.39498576050063683,1.0
relevansi,0.015348549278605393,0.12148398714753667,0.863167463573858,1.0
relevansinya,0.4950489308414284,0.12308967096418756,0.38186139819438397,1.0
relevanâ,0.08296479522914255,0.5027750121729524,0.41426019259790503,1.0
reliabel,0.05103915098094895,0.5562722445967246,0.3926886044223265,1.0
reliabilita,0.04208965581264238,0.8660429123898974,0.09186743179746021,1.0
reliabl,0.027505911432917283,0.9127644832907593,0.05972960527632339,1.0
relu,0.6336687359791415,0.1358173006558456,0.23051396336501295,1.0
remaja,0.04757576099949186,0.8604143714360115,0.09200986756449657,1.0
remedi,0.8806387559656823,0.04532206766741987,0.07403917636689787,1.0
remot,0.05767037801818683,0.8148876007945991,0.12744202118721404,1.0
remov,0.9401945887579096,0.021812842630311795,0.03799256861177854,1.0
rencana,0.5497958218535453,0.28399565246487884,0.16620852568157587,0.9999999999999999
rendah,0.35659522774073915,0.2417373092068694,0.4016674630523914,1.0
rendahnya,0.6282402111973007,0.2872689565924988,0.0844908322102005,1.0
render,0.045846282046094596,0.3537523149128608,0.6004014030410447,1.0
rengangan,0.6336687357428953,0.1358173007108189,0.23051396354628576,0.9999999999999999
rentan,0.4319720609423265,0.3442423062793228,0.22378563277835067,1.0
rentang,0.3727265473940468,0.5839997275098427,0.043273725096110334,1.0
rentetan,0.09175393298541504,0.7079783759739676,0.2002676910406173,1.0
reorder,0.5253405172255855,0.3657585687649118,0.10890091400950266,0.9999999999999999
replac,0.03311276884839482,0.8937284284998294,0.07315880265177578,1.0
represent,0.026892610732963746,0.0354960166038284,0.9376113726632079,1.0
representasi,0.45835378287721573,0.024189063844794294,0.51745715327799,1.0
representatif,0.0958258559684613,0.7036791814776945,0.20049496255384427,1.0
reproduksi,0.09175393304225654,0.7079783756187251,0.2002676913390184,1.0
republik,0.661843984220254,0.2782546258254672,0.059901389954278704,0.9999999999999999
reputasi,0.06508776094258356,0.08361199119417426,0.8513002478632422,1.0
requir,0.06501116878067881,0.08360495790975742,0.8513838733095638,1.0
rerata,0.7602633955891259,0.08888233593591575,0.1508542684749582,0.9999999999999999
research,0.6303640163216906,0.1355138727201881,0.23412211095812135,1.0
resenj,0.06512619727561918,0.08406256748816719,0.8508112352362137,1.0
resiko,0.1273843309625637,0.045973165583927326,0.826642503453509,1.0
resipien,0.6327680413072647,0.13676826458248476,0.23046369411025058,1.0
resistansi,0.6336687332493733,0.1358173012999583,0.23051396545066824,0.9999999999999999
resistor,0.6241668105992655,0.1458495574487172,0.2299836319520174,1.0
resiz,0.8580303118398275,0.05255090005820724,0.08941878810196527,1.0
resmi,0.06501116876470882,0.08360495788397726,0.851383873351314,1.0
resolusi,0.11012485643955999,0.8496122854789434,0.040262858081496676,1.0000000000000002
resonansi,0.03911724070402568,0.050338129719848156,0.9105446295761261,1.0
resoulusi,0.0917539329953768,0.7079783759148115,0.20026769108981185,1.0000000000000002
resourc,0.006873503298931239,0.008825858335962092,0.9843006383651066,1.0
respon,0.08877900604980055,0.864967978398813,0.04625301555138649,1.0
respond,0.5784807638156318,0.19408550264343705,0.2274337335409309,0.9999999999999998
responden,0.039747964741252,0.8584990344871383,0.10175300077160981,1.0
respondenaplikasi,0.09175393315444741,0.7079783749137764,0.2002676919317763,1.0
responeden,0.6277462883895961,0.14207029759747372,0.23018341401293013,1.0
respons,0.012921401530214384,0.01630776982003789,0.9707708286497477,1.0
responsif,0.7585010935089878,0.0907070914405456,0.15079181505046654,0.9999999999999999
rest,0.020790452240443687,0.0274189068792135,0.9517906408803428,1.0
restoran,0.016053702594927367,0.9489334574281454,0.035012839976927244,1.0
restrukturisasi,0.09452612385766472,0.7050514558027707,0.20042242033956448,0.9999999999999999
result,0.020831194873853768,0.026975801584286467,0.9521930035418598,1.0
retin,0.9298814834037763,0.025996437083201464,0.04412207951302214,0.9999999999999999
retina,0.9838249537487194,0.005997989917680691,0.01017705633359995,1.0
retinopahti,0.6336687344413396,0.13581730101721293,0.23051396454144754,1.0
retinopathi,0.9841951484775598,0.005859648038001024,0.009945203484439093,0.9999999999999999
retinopati,0.8822929649064751,0.043639878309889656,0.0740671567836352,1.0
retinopatipenyakit,0.6336687352994153,0.13581730081469556,0.2305139638858892,1.0
retinophati,0.6336687363599116,0.1358173005658777,0.23051396307421074,1.0
retriev,0.6347137749267514,0.00598270345858919,0.3593035216146594,1.0
retrievalcbir,0.6336687348148462,0.1358173009283779,0.2305139642567759,1.0
retrievenya,0.629599406157507,0.13595534204942825,0.23444525179306488,1.0000000000000002
retriv,0.6248773403809944,0.1388730825530774,0.2362495770659282,1.0
return,0.09257058137356501,0.7071161440000894,0.20031327462634566,1.0
reus,0.48604898247506373,0.12391805769137194,0.39003295983356423,0.9999999999999999
review,0.0650111688472525,0.08360495801705835,0.8513838731356891,1.0
revisi,0.631964485476881,0.13761667055838878,0.23041884396473025,1.0
reward,0.011731154270403683,0.9634165366702723,0.024852309059324007,1.0
rgb,0.9363180749754316,0.023610071022826605,0.04007185400174186,1.0000000000000002
rhitung,0.09175393304104333,0.7079783756218128,0.20026769133714395,1.0
ri,0.6336687357026908,0.13581730072014575,0.23051396357716336,0.9999999999999999
ribu,0.09383183643736795,0.7031915261616626,0.20297663740096944,1.0
ride,0.629599406157507,0.13595534204942825,0.23444525179306488,1.0000000000000002
ridg,0.8218332434966389,0.0660553175027961,0.11211143900056504,1.0
riil,0.038046002757223085,0.048907377992156456,0.9130466192506204,0.9999999999999999
rijndael,0.9121158688466884,0.0325830379125054,0.05530109324080626,1.0
rika,0.09175393292203793,0.7079783763728733,0.20026769070508876,1.0
rill,0.6336687360891933,0.13581730062983313,0.23051396328097368,1.0
rincian,0.40460625793217087,0.4935712708201563,0.10182247124767274,0.9999999999999999
ringan,0.42517233094915313,0.2812497812341526,0.2935778878166943,1.0
ringka,0.2870739586768324,0.6145713838391309,0.09835465748403656,0.9999999999999999
ringkasan,0.8989609475952148,0.03740822923763175,0.06363082316715338,1.0
rintangan,0.6319101859577851,0.13767400074118546,0.23041581330102928,0.9999999999999998
rise,0.7562769796953127,0.08866168710767082,0.15506133319701634,0.9999999999999999
riset,0.4625240283256129,0.3150634796351614,0.22241249203922567,1.0
risiko,0.19172192623752254,0.041092746047407355,0.7671853277150701,1.0
risk,0.02078056781653137,0.026724000345177072,0.9524954318382914,0.9999999999999999
riskeda,0.06507766322213415,0.0836110631985516,0.8513112735793144,1.0
ritm,0.6336687359779547,0.13581730065604006,0.23051396336600527,1.0
rivest,0.02687692539603052,0.034638792823073104,0.9384842817808964,1.0
riwayat,0.033995551629000816,0.8936863945657906,0.07231805380520864,1.0
rmse,0.4985556491173727,0.017809644369243163,0.48363470651338414,1.0
rnn,0.06501116872113417,0.08360495781301436,0.8513838734658513,0.9999999999999998
rob,0.026891071587256996,0.03541190158257603,0.937697026830167,1.0
robert,0.630094639945926,0.13959087714751217,0.2303144829065618,1.0
robot,0.97824858168603,0.008064337423194918,0.0136870808907751,1.0
robotika,0.6336687342998631,0.13581730105303313,0.23051396464710366,1.0
robotrobot,0.6336687357015508,0.13581730072183001,0.23051396357661924,1.0
robust,0.06501116878483386,0.08360495791562689,0.8513838732995392,1.0
roc,0.8559406530552134,0.05278836725737251,0.09127097968741411,1.0
rocchio,0.7602633960143019,0.08888233583059975,0.1508542681550983,1.0
roda,0.0632615690680727,0.810585641973261,0.12615278895866627,1.0
roguelik,0.03803416708631858,0.049082793414278486,0.9128830394994029,0.9999999999999999
roi,0.7599633706369753,0.08919299434932948,0.1508436350136952,1.0
rokok,0.17431291897798756,0.7635956814916767,0.06209139953033582,1.0
role,0.7328553612947648,0.11726169236548607,0.14988294633974908,1.0
roleplay,0.06501477972595766,0.08368926346349986,0.8512959568105424,0.9999999999999999
roman,0.09175393301070241,0.707978375819205,0.20026769117009272,1.0000000000000002
rongga,0.05797170044777922,0.8160629871877056,0.12596531236451508,1.0
root,0.8582403629795298,0.052557379478654784,0.08920225754181545,1.0
rop,0.05759488298938031,0.8119433126898995,0.13046180432072016,1.0
rotasi,0.19172186060794708,0.04109274355720777,0.7671853958348452,1.0
rough,0.6336687368316619,0.13581730045378018,0.23051396271455787,1.0
round,0.6336687349318755,0.1358173009024807,0.23051396416564365,0.9999999999999998
rout,0.008794153587781307,0.9720225591839757,0.01918328722824277,0.9999999999999999
router,0.05767037818153651,0.8148876071651772,0.1274420146532863,1.0
routero,0.06522027475910733,0.08848701706685363,0.846292708174039,1.0
royong,0.6234323020019071,0.13487742554802679,0.24169027245006613,1.0
rp,0.8601171559627515,0.10867331043299418,0.031209533604254425,1.0000000000000002
rpg,0.7829539546873816,0.10594399735804196,0.1111020479545765,1.0
rs,0.03312480988307785,0.8945749740511443,0.07230021606577773,0.9999999999999999
rsa,0.020293813069312074,0.9355006385766984,0.04420554835398953,1.0
rsud,0.060802774231643646,0.8131315804902726,0.1260656452780839,1.0
rt,0.038029646011815826,0.04890647275588803,0.9130638812322961,1.0
rtabel,0.09175393304104333,0.7079783756218128,0.20026769133714395,1.0
